TIME,SOC,DEVICE_CHARGE_ENERGY,DEVICE_CHARGE_CAPACITY,DEVICE_SUM_CHARGE_VOLTAGE,DEVICE_SUM_CHARGE_CUTTENT,BMS_SUM_CHARGE_VOLTAGE,BMS_SUM_CHARGE_CUTTENT,REQUIRE_VOLTAGE,REQUIRE_CUTTENT,MAX_TEMP,MAX_TEMP_PROBE_ID,MIN_TEMP,MIN_VOLT_CELL_ID,MAX_CELL_VOLT,MAX_VOLT_CELL_ID,COMMON_ALARM_FLAG,BMS_STOP_CHARGE,CHARGER_STOP_CHARGE
5736,56,1139,278,416.9,45.61,416.9,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5737,56,1140,278,417,45.61,416.9,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5738,56,1140,278,417,45.61,416.9,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5739,56,1141,279,417,45.61,416.9,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5740,56,1141,279,417,45.61,416.9,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5741,56,1141,279,417,45.61,416.9,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5742,56,1142,279,417,45.61,416.9,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5743,56,1143,279,417,45.61,416.9,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5744,56,1143,279,417,45.61,416.9,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5745,56,1144,279,417,45.61,416.9,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5746,56,1145,279,417,45.61,416.9,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5747,56,1145,280,417,45.61,416.9,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5748,56,1146,280,417.1,45.61,416.9,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5749,56,1146,280,417.1,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5750,56,1147,280,417.1,45.61,416.9,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5751,56,1147,280,417.1,45.61,416.9,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5752,56,1148,280,417.1,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5753,56,1148,280,417.1,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5754,56,1149,280,417.1,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5755,56,1149,281,417.1,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5756,56,1150,281,417.1,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5757,56,1150,281,417.1,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5758,56,1151,281,417.1,45.6,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5759,56,1151,281,417.2,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5760,56,1151,281,417.2,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5761,56,1152,281,417.2,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5762,56,1153,282,417.2,45.6,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5763,56,1153,282,417.2,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5764,56,1154,282,417.2,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5765,56,1155,282,417.2,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5766,56,1155,282,417.2,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5767,56,1156,282,417.2,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5768,56,1156,282,417.2,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5769,56,1157,282,417.2,45.61,417.3,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5770,56,1157,283,417.3,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5771,56,1157,283,417.3,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5772,56,1158,283,417.3,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5773,56,1159,283,417.3,45.61,417.3,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5774,56,1159,283,417.3,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5775,56,1160,283,417.3,45.61,417.3,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5776,56,1160,283,417.3,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5777,56,1160,283,417.3,45.61,417.3,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5778,56,1161,284,417.3,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5779,56,1162,284,417.3,45.61,417.3,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5780,56,1162,284,417.3,45.61,417.3,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5781,56,1163,284,417.4,45.61,417.3,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5782,56,1164,284,417.4,45.61,417.3,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5783,56,1164,284,417.4,45.61,417.1,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5784,56,1165,284,417.4,45.61,417.3,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5785,56,1165,284,417.4,45.61,417.3,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5786,56,1166,285,417.4,45.61,417.3,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5787,56,1166,285,417.4,45.61,417.3,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5788,56,1166,285,417.4,45.61,417.3,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5789,56,1167,285,417.4,45.61,417.3,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5790,56,1168,285,417.4,45.61,417.3,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5791,56,1168,285,417.4,45.61,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5792,56,1169,285,417.4,45.61,417.3,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5793,56,1169,285,417.5,45.61,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5794,56,1170,286,417.5,45.61,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5795,56,1170,286,417.5,45.61,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5796,56,1171,286,417.5,45.61,417.3,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5797,56,1171,286,417.5,45.61,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5798,56,1172,286,417.5,45.61,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5799,56,1173,286,417.5,45.61,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5800,56,1173,286,417.5,45.61,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5801,56,1174,286,417.5,45.61,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5802,56,1174,286,417.5,45.61,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5803,56,1175,287,417.5,45.61,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5804,56,1175,287,417.5,45.61,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5805,56,1176,287,417.6,45.63,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5806,56,1176,287,417.6,45.63,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5807,56,1177,287,417.6,45.63,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5808,56,1177,287,417.6,45.63,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5809,56,1178,287,417.6,45.63,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5810,56,1178,287,417.6,45.63,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5811,56,1179,288,417.6,45.63,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5812,56,1179,288,417.6,45.63,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5813,56,1180,288,417.6,45.63,417.6,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5814,56,1180,288,417.6,45.63,417.6,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5815,56,1181,288,417.7,45.61,417.5,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5816,56,1182,288,417.7,45.63,417.6,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5817,56,1182,288,417.6,45.61,417.6,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5818,56,1183,288,417.7,45.63,417.6,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5819,56,1183,289,417.7,45.61,417.6,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5820,56,1184,289,417.7,45.61,417.6,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5821,56,1184,289,417.7,45.61,417.6,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5822,56,1185,289,417.7,45.61,417.6,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5823,56,1185,289,417.7,45.61,417.6,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5824,56,1186,289,417.7,45.61,417.6,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5825,56,1186,289,417.7,45.61,417.6,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5826,56,1187,289,417.7,45.61,417.6,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5827,56,1187,290,417.7,45.61,417.6,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5828,56,1188,290,417.7,45.61,417.6,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5829,56,1188,290,417.8,45.61,417.6,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5830,57,1188,290,417.8,45.61,417.6,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5831,57,1188,290,417.8,45.61,417.6,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5832,57,1190,290,417.8,45.61,417.6,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5833,57,1191,290,417.8,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5834,57,1191,290,417.8,45.61,417.6,-45.4,451.5,45.6,26,1,23,7,3.87,6,0,0,0
5835,57,1191,291,417.8,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5836,57,1192,291,417.9,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5837,57,1193,291,417.8,45.61,417.6,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5838,57,1193,291,417.8,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5839,57,1193,291,417.9,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5840,57,1194,291,417.9,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5841,57,1195,291,417.9,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5842,57,1195,292,417.9,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5843,57,1196,292,417.9,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5844,57,1196,292,417.9,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5845,57,1197,292,417.9,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5846,57,1197,292,417.9,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5847,57,1197,292,417.9,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5848,57,1198,292,417.9,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5849,57,1199,292,417.9,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5850,57,1200,293,417.9,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5851,57,1200,293,417.9,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5852,57,1201,293,417.9,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5853,57,1201,293,417.9,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5854,57,1202,293,418,45.61,417.8,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5855,57,1202,293,418,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5856,57,1203,293,418,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5857,57,1203,293,418,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5858,57,1204,294,418,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5859,57,1204,294,418,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5860,57,1205,294,418,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5861,57,1205,294,418,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5862,57,1206,294,418,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5863,57,1206,294,418,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5864,57,1207,294,418.1,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5865,57,1207,294,418.1,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5866,57,1207,295,418.1,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5867,57,1209,295,418.1,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5868,57,1209,295,418.1,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5869,57,1210,295,418.1,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5870,57,1210,295,418.1,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5871,57,1211,295,418.1,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5872,57,1211,295,418.1,45.61,418,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5873,57,1212,295,418.1,45.61,418,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5874,57,1212,296,418.1,45.61,418.1,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5875,57,1213,296,418.2,45.61,418,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5876,57,1213,296,418.1,45.61,418.1,-45.4,451.5,45.6,26,1,23,7,3.88,6,0,0,0
5877,57,1214,296,418.1,45.61,418.1,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5878,57,1214,296,418.1,45.61,418.1,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5879,57,1215,296,418.1,45.61,418.1,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5880,57,1215,296,418.1,45.61,418.1,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5881,57,1216,296,418.2,45.61,418.1,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5882,57,1216,297,418.2,45.61,418.1,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5883,57,1216,297,418.2,45.63,418.1,-45.5,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5884,57,1218,297,418.2,45.63,418.1,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5885,57,1218,297,418.2,45.63,418.1,-45.5,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5886,57,1219,297,418.2,45.63,418.1,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5887,57,1219,297,418.2,45.63,418.1,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5888,57,1220,297,418.2,45.63,418.1,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5889,57,1220,297,418.2,45.63,418.1,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5890,57,1221,298,418.2,45.63,418.1,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5891,57,1221,298,418.3,45.63,418.1,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5892,57,1222,298,418.3,45.63,418.1,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5893,57,1222,298,418.3,45.61,418.1,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5894,57,1223,298,418.3,45.61,418.1,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5895,57,1223,298,418.3,45.61,418.1,-45.5,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5896,57,1223,298,418.3,45.61,418.1,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5897,57,1224,298,418.3,45.61,418.3,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5898,57,1225,299,418.3,45.61,418.3,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5899,57,1226,299,418.3,45.61,418.3,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5900,57,1226,299,418.4,45.61,418.3,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5901,57,1226,299,418.4,45.61,418.3,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5902,57,1227,299,418.4,45.61,418.3,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5903,57,1227,299,418.4,45.61,418.3,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5904,57,1228,299,418.4,45.61,418.3,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5905,57,1228,299,418.4,45.61,418.3,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5906,57,1229,300,418.4,45.61,418.3,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5907,57,1230,300,418.4,45.61,418.3,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5908,57,1230,300,418.4,45.61,418.3,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5909,57,1230,300,418.4,45.61,418.3,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5910,57,1231,300,418.5,45.61,418.3,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5911,57,1232,300,418.5,45.61,418.3,-45.4,451.5,45.6,26,0,23,7,3.88,6,0,0,0
5912,57,1232,300,418.5,45.61,418.3,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5913,57,1233,301,418.5,45.61,418.3,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5914,57,1233,301,418.5,45.61,418.3,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5915,57,1234,301,418.5,45.61,418.5,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5916,57,1234,301,418.5,45.61,418.3,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5917,57,1235,301,418.5,45.61,418.3,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5918,57,1235,301,418.5,45.61,418.5,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5919,57,1236,301,418.5,45.61,418.5,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5920,57,1237,301,418.5,45.61,418.5,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5921,57,1237,302,418.5,45.61,418.5,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5922,57,1238,302,418.6,45.61,418.5,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5923,57,1238,302,418.6,45.61,418.5,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5924,57,1238,302,418.5,45.61,418.5,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5925,57,1239,302,418.6,45.63,418.5,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5926,57,1240,302,418.6,45.63,418.5,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5927,57,1240,302,418.6,45.63,418.5,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5928,57,1240,302,418.6,45.63,418.5,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5929,57,1241,303,418.6,45.63,418.5,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5930,57,1242,303,418.6,45.63,418.5,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5931,57,1242,303,418.6,45.63,418.5,-45.4,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5932,57,1243,303,418.6,45.63,418.5,-45.5,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5933,57,1244,303,418.6,45.63,418.5,-45.5,451.5,45.6,26,0,24,3,3.88,6,0,0,0
5934,57,1244,303,418.6,45.63,418.5,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5935,57,1245,303,418.6,45.63,418.5,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5936,57,1245,303,418.6,45.63,418.5,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5937,57,1245,304,418.6,45.63,418.7,-45.5,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5938,57,1246,304,418.7,45.63,418.7,-45.5,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5939,57,1247,304,418.7,45.63,418.7,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5940,57,1247,304,418.7,45.63,418.7,-45.5,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5941,57,1247,304,418.7,45.63,418.7,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5942,57,1248,304,418.7,45.63,418.7,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5943,57,1249,304,418.7,45.63,418.7,-45.5,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5944,57,1249,304,418.7,45.63,418.7,-45.5,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5945,58,1250,305,418.7,45.63,418.7,-45.5,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5946,58,1250,305,418.7,45.63,418.7,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5947,58,1251,305,418.7,45.63,418.7,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5948,58,1251,305,418.7,45.63,418.7,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5949,58,1251,305,418.7,45.63,418.7,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5950,58,1253,305,418.8,45.63,418.7,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5951,58,1253,305,418.8,45.63,418.7,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5952,58,1253,305,418.8,45.63,418.7,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5953,58,1254,306,418.8,45.63,418.7,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5954,58,1255,306,418.8,45.63,418.7,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5955,58,1255,306,418.8,45.63,418.7,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5956,58,1255,306,418.8,45.63,418.8,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5957,58,1256,306,418.8,45.63,418.7,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5958,58,1257,306,418.9,45.63,418.8,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5959,58,1257,306,418.9,45.63,418.7,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5960,58,1257,306,418.9,45.63,418.7,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5961,58,1258,307,418.9,45.63,418.8,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5962,58,1259,307,418.9,45.61,418.8,-45.4,451.5,45.6,26,0,24,6,3.88,6,0,0,0
5963,58,1259,307,418.9,45.61,418.8,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5964,58,1259,307,418.9,45.61,418.8,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5965,58,1261,307,418.9,45.61,418.8,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5966,58,1261,307,418.9,45.61,418.8,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5967,58,1262,307,418.9,45.61,418.8,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5968,58,1262,307,418.9,45.61,418.8,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5969,58,1262,308,418.9,45.61,418.8,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5970,58,1263,308,418.9,45.61,418.8,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5971,58,1264,308,418.9,45.61,418.8,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5972,58,1264,308,418.9,45.61,418.8,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5973,58,1265,308,419,45.61,418.8,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5974,58,1265,308,419,45.61,418.8,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5975,58,1266,308,419,45.61,418.8,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5976,58,1266,308,419,45.63,418.8,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5977,58,1266,309,419,45.63,418.8,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5978,58,1267,309,419,45.63,418.8,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5979,58,1268,309,419,45.63,419,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5980,58,1268,309,419,45.63,419,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5981,58,1268,309,419,45.63,419,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5982,58,1270,309,419,45.63,419,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5983,58,1270,309,419,45.63,419,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5984,58,1271,309,419,45.63,419,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5985,58,1271,310,419.1,45.63,419,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
5986,58,1272,310,419.1,45.61,419,-45.4,451.5,45.6,26,0,24,6,3.89,6,0,0,0
